267,1.1243885,4.1273446,3.1535897,2.2805777
268,1.1832349,3.9714217,3.1024418,2.27787
269,1.1058295,4.1666293,3.1548986,2.2424846
270,1.1699024,3.9010344,3.0030308,2.2061293
271,1.0095377,4.0435452,3.060577,2.1615222
272,1.1413535,3.8747485,2.9766557,2.1661277
273,1.1606534,4.1402617,3.1589732,2.2865894
274,1.3084887,4.0372257,3.1407793,2.3720841
275,1.2013848,4.260318,3.2499278,2.3642771
276,1.2110124,3.9445462,3.0462282,2.263075
277,1.2956371,4.385915,3.3742404,2.4597764
278,1.3657091,4.1099977,3.2269022,2.4173706
279,1.314566,4.376418,3.392391,2.4796612
280,1.3850331,4.060664,3.1626544,2.3942013
281,1.3155823,4.291667,3.3095174,2.411252
282,1.1993328,3.990642,3.092239,2.3084111
283,1.2312793,4.236483,3.225309,2.3136122
284,1.1186929,4.147991,3.1377666,2.2399268
285,1.5269878,4.2242937,3.3454585,2.592345
286,1.3941113,4.442504,3.4446099,2.5035696
287,1.2658551,4.031757,3.110256,2.316311
288,1.1469008,4.177583,3.180877,2.2699187
289,1.337139,4.0860243,3.1809669,2.39933
290,1.0923243,4.068502,3.0851367,2.2281342
291,1.3357401,4.128594,3.250689,2.4413493
292,1.2561865,4.2866035,3.304034,2.4058385
293,1.038077,3.8173983,2.925941,2.102833
294,1.1881577,4.236499,3.2244449,2.3260775
295,1.1802719,3.9459405,3.053368,2.2459137
296,1.1240767,3.8676522,2.984591,2.1887841
297,1.1612467,4.1638637,3.1672964,2.3108437
298,1.3372508,4.12594,3.2430289,2.4319425
299,1.3816532,4.410922,3.4145765,2.517141
300,1.2512988,3.9977162,3.0997138,2.2890286
301,1.2165717,4.251097,3.2665358,2.3685002
302,1.2097673,3.9567966,3.0736015,2.2764392
303,1.324223,4.3275456,3.3310401,2.4328582
304,1.2218748,3.979035,3.0962527,2.2854946
305,1.4106882,4.4282837,3.4453723,2.5612931
306,1.3080274,4.0535727,3.155976,2.3452172
307,1.3948544,4.341252,3.373118,2.4755473
308,1.3787587,4.095389,3.1981823,2.4153812
309,1.4665742,4.4873266,3.5048363,2.6048396
310,1.3518806,4.136012,3.2263527,2.4161675
311,1.5351948,4.4829154,3.5136695,2.6577885
312,1.1059146,3.8184345,2.9359899,2.1412725
313,1.0372617,4.0686483,3.0859299,2.1871293
314,1.339723,4.088382,3.2031713,2.392031
315,1.4809524,4.5019627,3.5044663,2.5917478
316,1.2820495,4.0288363,3.131119,2.3330693
317,1.2444513,4.267559,3.26992,2.3975377
318,1.280205,4.027331,3.1432185,2.344564
319,1.5093396,4.4596653,3.4895627,2.591245
320,1.3542364,4.043489,3.1592014,2.3628192
321,1.3157605,4.3347545,3.3239143,2.4390383
322,1.4085929,4.1264443,3.2434592,2.4323027
323,1.4530497,4.5124297,3.5578449,2.6182141
324,1.4286819,4.462544,3.4658866,2.5814345
325,1.2351761,3.9898355,3.092581,2.2714596
326,1.3003088,4.380204,3.39441,2.4947884
327,1.2807847,4.034953,3.1410577,2.343955
328,1.4164075,4.4433503,3.4570436,2.5566216
329,1.3537143,4.1092777,3.2159355,2.4056435
330,1.3587137,4.415423,3.4142785,2.513666
331,1.3571361,4.0709352,3.1769314,2.3945222
332,1.4028878,4.3924594,3.4054518,2.5319474
333,1.2678566,4.0398602,3.1324294,2.3221989
334,1.3320333,4.390141,3.376125,2.500628
335,1.2831489,4.0829883,3.2030404,2.3921535
336,1.0959988,4.069454,3.0972674,2.2233276
337,1.4330524,4.1840024,3.287067,2.5027597
338,1.4725528,4.479342,3.4885943,2.5993788
339,1.3019258,4.0905256,3.1815264,2.370419
340,1.4299183,4.460028,3.4449203,2.5716367
341,1.3737596,4.0923324,3.1972136,2.3857334
342,1.0728755,3.899848,2.9848163,2.1700196
343,1.2939928,4.239721,3.237872,2.4055374
344,1.3891807,4.145326,3.2582004,2.4444802
345,1.25224,4.242789,3.2538428,2.3784096
346,1.1136935,3.9404824,3.0383892,2.181709
